0,1,2,3,4,5,6,7,8
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,69,,77,,71
,,44,,,,,,
,,,,,,,,
34,,,,,,,,
,,,,,,,,
,,18,,31,,38,,38
14,,,,,,,,
