0,1,2,3
Sl. #,"Component-wise Major activities undertaken during July
2021 -June 2022","Physical
target","Actual Progress
made"
Major activities performed,,,
1,"Training on Active Case Search for early Leprosy case
detection, community awareness & social mobilization to
reduce stigma & discrimination",16,16
2,"Training on strengthening health management information
system for leprosy case diagnosis & DHIS2 reporting",04,04
