0,1,2,3
"Sl.
no.",Site,Number,Percentage
1,Breast,1363,27.4
2,Cervix,894,17.9
3,Lymphoma,306,6.1
4,Lung,299,6
5,Gall bladder,141,2.8
6,Cheek /buccal mucosa,140,2.8
7,Oesophagus,135,2.7
8,Stomach,132,2.6
9,Rectum,119,2.4
10,Liver,115,2.3
