0,1,2
Open-heart surgery,"Closed- heart
surgery",Vascular surgery
CABG Valve Congenital Other Total,,Routine Emergency Total
"44 133 88 26 291
60 134 133 3 330
112 89 210 4 415
170 142 162 22 496
180 159 205 17 561
267 102 237 20 626
226 113 255 28 622
188 165 256 46 655
233 182 327 21 763
218 264 364 11 857
152 304 365 37 859
101 207 342 67 717
175 249 468 57 949
2126 2243 3412 359 8141","186
157
151
140
95
93
70
58
63
71
88
98
82
1352","74 213 287
100 193 293
114 232 346
69 153 222
92 208 300
90 206 296
95 405 500
121 447 568
152 840 992
219 1001 1220
254 1036 1290
183 1640 1823
254 1274 1528
1817 7848 9665"
