0,1,2,3,4,5,6,7,8,9,10
≤14,15-24,25-34,35-44,45-54,55-64,65-74,75-84,85-94,95+,Total
"503
4.1","517
4.2","1,372
11.2","1,992
16.3","2,967
24.3","2,511
20.6","1,598
13.1","629
5.2","87
0.7","22
0.2","12,198
100.0"
