0,1,2,3,4,5,6
Barisal,Chittagong,Dhaka,Khulna,Rajshahi,Rangpur,Sylhet
"73386
47319
18722
14036
33
136
1,035
30240
29305
1146
1021
1888
2809
24520
183
680
17.5
72.3
9.3
1.0","385946
141342
49059
61786
1311
1943
41386
106426
104604
3968
5220
10040
8434
127851
318
401
10.8
33.2
4.2
0.7","546716
270539
111988
92150
1133
1774
103033
198090
196131
5002
10470
12403
12648
245996
367
1712
20.1
75.8
10.5
0.3","322208
613037
57733
54449
518
737
35915
91619
90317
2030
3060
4619
5343
96505
477
389
28.1
118.2
11.0
0.8","205710
126556
32526
62858
1080
558
27872
92368
90856
2280
2975
2465
5575
92240
379
985
24.1
56.5
7.3
1.2","328898
126330
28698
59003
983
1374
30011
91371
90953
2176
3102
4829
9496
105305
442
731
27.9
58.4
9.2
1.5","102139
61249
18549
24971
822
624
17111
43528
41726
2302
1160
2140
4093
54469
173
1010
21.2
60.2
8.3
0.9"
