0,1,2,3
,Name of institute with location,Estd.,Discipline
,,,"RDL/
LAB PTY DENT PHAR Other 1 Other 2
RDT"
,"Joypurhat Institute of Medical
Technology, Joypurhat
Prime Institute of Medical Technology,
213/A Talaimari, Rajshahi
Brahmanbaria Institute of Medical
Technology, Baharampur, Rajshahi
Naogaon Institute of Medical Science &
Technology, Kazirmoor, Naogaon
Rajshahi Institute of Medical
Technology, Laxmipur, Rajshahi
Shah Maghdum Institute of Medical
Technology, Bowalia, Rajshahi
SAIC Institute of Medical Technology,
Bogra
TMSS Institute of Medical Technology,
Thengamara, Bogra
City Institute of Medical Technology,
Rajshahi
Bangladesh Institute of Medical
Technology, Bowalia, Rajshahi
NDC Institute of Medical Technology,
Joypurhat
Sirajganj Institute of Medical Technology,
Sirajganj
Morning Glory Medical Assistant
Training School, Shibtola,
Chapainowabganj
Birampur Institute of Medical
Technology, (IHT), Birampur, Rajshahi","2010
2006
2010
2011
2002
2011
2008
2007
2010
2010
2010
2010
2011
2012","50 0 0 0 50 0 0
100 0 0 50 50 0 0
25 0 0 0 25 0 0
25 0 0 25 50 0 0
50 0 0 50 70 0 0
30 - - 20 20 - -
50 0 0 25 50 0 0
100 40 0 30 50 0 0
25 0 0 0 25 0 0
25 0 0 0 25 0 0
50 0 0 0 50 0 0
25 0 0 15 25 0 0
25 0 0 0 25 0 0
50 0 0 0 50 0 0"
,"Prime Institute of Science & Medical
Technology, Rangpur
Rangpur Medical Assistant Training
School
Rangpur CT IMT, Kelabond CO Bazar,
Rangpur","2007
2011
2012","100 0 0 25 50 0 0
40 25 25 30 25 0 0
0 0 0 30 25 40 (Di- 0
ploma
in Lab)"
Total no. of in,stitutions=82,"Total
seats",
