0,1,2,3,4
Household,Private,Insurance,NGO,"Development
partners"
"Million % of
Taka THE","Million % of
Taka THE","Million % of
Taka THE","Million % of
Taka THE","Million % of
Taka THE"
"103,459 64%","1,325 1%",314 0%,"2,092 1%","12,391 8%"
