0,1,2,3
,Venue,Duration (day),Batch (No.)
,"MIS-DGHS
Divisions
Upazilas
MIS-DGHS
MIS-DGHS
MIS-DGHS","2 days
1 day
1 day
1 day
1 day
2 days","16
7
46
3
3
4"
,,,Total
