0,1,2,3,4
Class,Sanctioned,Filled-up,Vacant,Vacancy (%)
Class I,"1925
1954
1954","1242
1049
1021","683
905
933","35.5
46.3
47.7"
Class II,"1023
1022
1074","446
401
401","577
621
673","56.4
60.8
62.7"
Class III,"40430
16937
16886","38906
14646
14760","1524
2291
2126","3.8
13.5
12.6"
Class IV,"8959
32507
32516","8044
29845
29103","915
2662
3413","10.2
8.2
10.5"
