0,1,2
Admission (N),Outdoor visit (N),"Average
length of
stay (d)"
"Total Daily
average","Male Female Child Total Daily
average",
"17081 47
20083 55
21522 59
22419 62
24376 67
29147 80
33946 93
41554 114
42779 117
43275 119
44559 122","52740 29532 4674 86944 238
54550 31939 5150 91639 251
56482 31250 4857 92589 253
59950 34608 5497 100055 274
61565 34861 6060 102486 281
76732 41792 7417 125941 345
91147 47889 8534 147570 403
99102 51539 9367 160008 438
100868 51364 9726 161958 444
103930 50081 9802 163813 449
113157 51488 9721 174366 476","6.9
7.1
6.9
6.5
6.5
5.5
5.2
5.2
5.4
5.4
5.2"
