0,1,2,3,4
Indicator,Unit of measurement,"Baseline data (Year and
source)",Achievement,"SDG target
(2030)"
U5MR,"No. per 1,000 livebirths",45 (BDHS 2017),40 (MICS 2019),25
NMR,"No. per 1,000 livebirths",30 (BDHS 2017),26 (MICS 2019),12
MMR,"No. per 100,000 livebirths",176 (UN Est. 2015),165 (SVRS 2019),70
