0,1,2,3,4,5,6,7
Year,,,"Total no. of
samples",Satisfactory samples,,Unsatisfactory samples,
,,,,No.,Percentage,No.,Percentage
2012,,,600,563,94.0,37,6.0
2013,,,706,666,94.0,40,6.0
2014,,,595,545,92.0,50,8.0
2015,,,502,434,86.0,68,14.0
2016,,,787,693,88.0,94,12.0
2017,,,320,308,96.3,12,3.7
2018,,,523,393,75.1,130,24.9
2019,,,302,264,87.4,134,12.6
2020,,,214,208,97.2,114,2.8
