0,1,2,3,4,5,6
"Sl.
no.",Investment project,Allocation,Release,Expenditure,"Utilization
rate against
allocation (%)","Utilization
rate against
release (%)"
19,"Upgradation of Existing Kidney Dialysis
Centers in Medical College Hospitals to 50
Beds and Establishment of 10-bed Kidney
Dialysis Centers in District Headquarters
Hospitals",0.00,0.00,0.00,0,0
20,"Establishment of Kushtia Medical College
and Hospital",0.00,0.00,0.00,0,0
21,"Establishment of Sheikh Sayera Khatun
Medical College and Sheikh Sayera
Khatun Nursing College",0.00,0.00,0.00,0,0
22,"Establishment of 100-bedded Cancer
Treatment Hospital in all divisional
hospitals",0.00,0.00,0.00,0,0
23,"Establishment of Bangabandhu Sheikh
Mujib Medical College and Hospital,
Sunamganj",0.00,0.00,0.00,0,0
,Grand Total,"51,901.76","24,885.36","11,790.17",8.03,17.90
