0,1,2,3,4
Type of training/workshop,Venue,"Duration
(day)","Batch
(No.)","Participants
(No.)"
Hands-on training for medical teachers and scientists,Dhaka,10,2,20
Training/workshop for medical teachers,Dhaka,2,2,60
