0,1,2,3,4,5,6,7,8,9,10
"Sl.
no.",Parameters,Year,,,,,,,,
,,2012,2013,2014,2015,2016,2017,2018,2019,2020
1,"No. of hospitals (govt.
registered)",583,592,593,610,610,612,618,618,638
2,"No. of beds in
government hospital",41655,45621,46919,48557,48934,49414,52807,54660,66560
3,"No. of non- government
hospitals",2966,2983,2983,4280,4596,5023,5054,5321,5577
4,"No. of beds in private
hospitals",45237,45485,45485,74620,78426,87610,90587,91537,94398
,,,,,,,,,,
