0,1,2,3
Sl. no.,Name of institution,Estd. year,Seats
1,"Armed Forces Medical College, Dhaka",1999,125
2,"Army Medical College, Chattogram",2014,50
3,"Army Medical College, Jashore",2014,50
4,"Army Medical College, Kumilla",2014,50
5,"Army Medical College, Rangpur",2014,50
6,"Army Medical College, Bogura",2014,50
Total,,,375
