0,1,2,3,4
Type of institution,"Number of
institu-tions",Estd. year,"Enrolment
capacity
(No. of
seats)",Remarks
Government medical college,37,1946-2020,4350,
"Armed Forces Medical College and army
medical colleges",6,1999-2014,375,
Private medical college,72,1985-2021,6458,
Government dental medical college unit,9,1960-2012,565,
Private dental medical college unit,26,1995-2016,1405,
Total,150,,13153,
