0,1,2,3,4,5,6,7,8,9,10,11
Division,,,No. of District,,,No. of Chest Clinic,,,,No. of Leprosy,
,,,,,,,,,,Hospital,
Dhaka,,,17,,,10,,,1,,
Chittagong,,,11,,,8,,,,,
Rajshahi,,,16,,,11,,,1,,
Khulna,,,10,,,8,,,,,
Barisal,,,6,,,4,,,,,
Sylhet,,,4,,,3,,,1,,
,Total,,,64,,,44,,,3,
