0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
Sl No.,,,Name of Institution,,,,No. of X-Ray Machine,,,,,,,,,,,,,,Remarks,,
,,,,,,Total,,,"Servicable
(mA)",,,"Unservicable
(mA)",,,"Repairable
(mA)",,,,Non-,,,,
,,,,,,,,,,,,,,,,,,,repairable,,,,
,,,,,,,,,,,,,,,,,,,(mA),,,,
,1,,,2,,,3,,,4,,,5,,,6,,,7,,,8,
43,,,"Chest Disease Clinic, Shirajgonj",,,1-100,,,,,,1-100,,,1-100,,,,,,,,
44,,,"Chest Disease Clinic,
Chapainobabgonj",,,1-100,,,1-100,,,,,,,,,,,,,,
45,,,"Chest Disease Clinic, Bagerhat",,,1-100,,,,,,1-100,,,,,,,,,,,
