0,1,2,3,4,5,6,7
,OPD,,Emergency,,Operation,,
Year,Patient,Patient,Patient,Patient,,,
,,,,,DOT*,COT**,Total
,Attended,Admitted,Attended,Admitted,,,
,,,,,,,
2001,70782,2082,26197,11007,,,17882
2002,79606,2574,27644,11722,4272,4065,8337
2003,74557,2757,30842,12972,3719,3779,7498
2004,79042,2528,29699,13540,3543,3863,7406
2005,83787,2539,30836,14016,3900,3600,7500
Total,387774,12480,145218,63257,15434,15307,48623
