0,1,2,3,4,5,6,7,8,9,10
,,"Total B/S
Examination",ABER %,Total +ve,API,,,,,"% of
Pf."
Year,Population,,,,,ASPR%,Total Pv,% of Pv.,Total Pf,
,,,,Case,,,,,,
,,,,,,,,,,
2001,130018906,361879,0.28,55646,0.43,15.38,15879,28.54,39767,71.46
2002,132008195,321335,0.24,63711,0.48,19.83,16688,26.19,47023,73.81
2003,133997484,350271,0.26,55909,0.42,15.96,14388,25.73,41521,74.27
2004,135986774,327661,0.24,59514,0.44,18.16,13216,22.21,46298,77.79
2005,137976063,741638,0.54,48096,0.35,6.49,10647,22.14,37449,77.86
