0,1,2,3,4,5,6,7,8,9,10,11
,Type of,,,Quality of Care (%),,,,,,,
,Implementation Area,,,Priority Illnesses,,,Non-Priority Illnesses,,,All Illnesses,
IMCI Implementation,,,61,,,51,,,52,,
"Non-IMCI
Implementation",,,8,,,30,,,24,,
