0,1,2,3,4,5,6,7,8
,Year,Male,,,Female,,,Total
2001,,210,,24,,,234,
2002,,454,,55,,,509,
2003,,731,,102,,,833,
2004,,828,,167,,,995,
2005,,823,,180,,,1003,
