0,1,2,3
Divisional Health Offices,,,
1,"Barisal Divisional Health Office , Barisal",4,"Khulna Divisional Health Office , Khulna"
2,"Chittagong Divisional Health Office , Chittagong",5,"Rajshahi Divisional Health Office , Rajshahi"
3,"Dhaka Divisional Health Office , Dhaka",6,"Sylhet Divisional Health Office , Sylhet"
