0,1,2,3
Tasks performed,,% of facility,
,,workers,
Danger sign correctly asessed by facility worker,70%,,
Child’s weight correctly checked by facility worker,92%,,
Pneumonia cases given appropriate drug by faciligy worker,100%,,
Counseling on feeding done properly by facility worker,96%,,
Caretaker satisifed with care given by facility worker,96%,,
