0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
,"Sl.
No.",Items,,Size of,,,Year,,,,,,,,,,,,,
,,,,pack,,,2001,,,2002,,,2003,,,2004,,,2005,
1,,CPD Blood Bag,Single,,,145291,,,101844,,,107437,,,87586,,,59827,,
,,,Double,,,1571,,,394,,,1599,,,50,,,-,,
,,,Triple,,,488,,,1482,,,538,,,-,,,-,,
,,,Quatriple,,,-,,,388,,,-,,,-,,,-,,
,,Baby Bag,150 ml,,,2355,,,-,,,150,,,-,,,-,,
2,,Transfusion Set,,,,40020,,,37060,,,15650,,,51775,,,34775,,
3,,Infusion Set,,,,142185,,,130200,,,107350,,,190300,,,188750,,
