0,1,2
Organization,"Memorandum of
Understanding",Type of support
WHO,"Agreed and
supports
provided and are
ongoing","Rapid Assessment; Deployment of one full-time
consultant; Development of CHCP training manual;
Printing of all CHCP training-related manuals; Funds for
Training of Trainers (TOT) of CHCP training"
"PLAN
International",Signed,"Strengthening 200 CCs of 6 upazilas and capacity-
building of 1,000 Core Groups (CGs) in 5 districts"
"Micronutrient
Initiative",Signed,"Piloting in 3 upazilas to address neonatal health through
vitamin A syrup 50,000 IU within 48 hours of birth"
Eminence,Signed,"Capacity development of CCs and Support Groups in 11
districts"
"ICDD R,B",In process,"Operational research on improvement of CC services
and healthcare-seeking behavior of the community"
