0,1,2,3,4,5,6,7,8
Division,Dhaka,Khulna,Chittagong,Rajshahi,Rangpur,Barisal,Sylhet,Total
No.,"1,916","1,109",692,917,633,373,278,"6,155"
%,31%,18%,15%,15%,10%,6%,5%,100%
