0,1
Type/Name,No.
"Constructions in Sir Salimullah, Noakhali, Cox’s
Bazar, Jashore, Pabna, Barishal, Chattogram,
Cumilla and Khulna Medical Colleges",12
Nursing College and/or Institute (Government),38
Nursing College and/or Institute (Private),132
"Medical Assistant Training School (MATS)
(Government)",1
"Medical Assistant Training School (MATS)
(Private)",60
"Institute of Health Technology (IHT)
(Government)",3
Institute of Health Technology (IHT) (Private),12
Total,258
