0,1
Type/Name,No.
"Constructions in Rangpur and Pabna Medical
College",2
"Sheikh Hasina Medical College, Jamalpur",1
"Sheikh Hasina Medical College, Tangail",1
"Sheikh Lutfur Rahman Dental College,
Gopalganj",1
Nursing College and/or Institute (Government),12
"Medical Assistant Training School (MATS)
(Government)",9
"Institute of Health Technology (IHT)
(Government)",11
Total,37
