0,1,2,3
,Indicator,Base year’s information (source with year),"7th FYP target
FY2020"
,Impact/Outcome,,
,Life-expectancy at birth,72.22 (World Bank 2015,72
,Total fertility rate (children per woman),2.13 (World Bank 2015),2.0
,"Under-5 mortality rate (per 1,000 live births)",46 (BDHS 2014),37
,"Infant mortality rate (per 1,000 live births)",38 (BDHS 2014),20
,"Maternal mortality ratio (per 100,000 live births)",176 (World Bank 2015),105
,"Proportion of underweight among under-five
children (%)",32.6 (BDHS 2014),20
,"Proportion of stunting among under-five children
(%)",36.1 9 (BDHS 2014),25
