0,1,2,3
Course,Ownership,No.,No. of seats
Basic BSc,Government,15,
,Private,45,
,Sub-total,60,
"Post-BSc/Public
Health Nursing",Government,4,
,Private,37,
,Sub-total,41,
"Specialized
Diploma",Government,1,
,Private,3,
,Sub-total,4,
"Diploma in
Nursing &
Midwifery",Government,43,
,Private,140,
,Sub-Total,183,
,Total,288,
