0,1,2,3,4,5
১০৬,,"আল্ট্রা সকয়ার সহলে সসন্টার, ঢাকা",0,0,1969
১০৭,,"আদমররকাি ডায়াগিরিক সসন্টার, ঢাকা",0,0,20214
১০৮,,"বাাংলাদেশ সমরডদকল কদলজ হাসপাতাল, ঢাকা",0,0,8507
১০৯,,"জাহাি আরা রিরিক রলঃ, ঢাকা",0,0,460
১১০,,"িযান্ডাড বসমরডদকল সসন্টার, ঢাকা",0,0,171
১১১,,"অিদকাস সমালবাদয়াল রলরমদর্ড, ঢাকা",0,0,1502
১১২,,"ওদয়লকাম ডায়াগিরিক ও সমরডদকল সসন্টার, ঢাকা",0,0,2268
১১৩,,"সাম সহলে সচক-আপ রলঃ, ঢাকা",0,0,4658
১১৪,,"সলাবাল সমরডদকয়ার ডায়াগিরিক রলঃ, ঢাকা",0,0,389
১১৫,,"রে িযারসক সমরডদকল সসন্টার রলঃ, ঢাকা",0,0,2850
১১৬,,"ইসলাম ডায়াগিরিক ল্যাব, ঢাকা",0,0,160
১১৭,,"সকয়ার এন্ড রকউর রিরিকযাল ল্যাব, ঢাকা",0,0,14548
১১৮,,"এস আর সমরডদকল এন্ড ডায়াগিরিক সসন্টার, ঢাকা",0,0,5782
১১৯,,"ঢাকা করমউরিটি সমরডদকল কদলজ হাসপাতাল, ঢাকা",0,0,1692
১২০,,"িার সমরডদকল এন্ড ডায়াগিরিক সসন্টার, ঢাকা",0,0,40
১২১,,"ঢাকা ক্রাউি সমরডদকল সসন্টার, ঢাকা",0,0,128
১২২,,"ল্যাব-১৯ ডায়াগিরিক সসন্টার, ঢাকা",0,0,8
১২৩,,"েযান্সওয়াল্ডব সমরডদকল সসন্টার, ঢাকা",0,0,174
১২৪,,"ল্যাব সকাদয়ি রলরমদর্ড, ঢাকা",0,0,18891
১২৫,,"শহীে বসয়ে িজরুল ইসলাম সমরডদকল কদলজ, রকদশারগঞ্জ",0,0,62997
১২৬,,"জহরুল ইসলাম সমরডদকল কদলজ ও হাসপাতাল, রকদশারগঞ্জ",0,0,63102
১২৭,,"সপ্ররসদডন্ট আবদুল হারমে সমরডদকল কদলজ ও হাসপাতাল,
রকদশারগঞ্জ",0,0,1076
১২৮,,"সগাপালগঞ্জ সমরডদকল কদলজ, সগাপালগঞ্জ",0,0,46639
১২৯,,"মারিকগঞ্জ সমরডদকল কদলজ, মারিকগঞ্জ",0,0,32293
১৩০,,"র্াঙ্গাইল সমরডদকল কদলজ, র্াঙ্গাইল",0,0,41943
১৩১,,"গাজী সকারভড-১৯ রপরসআর ল্যাব, রুপগঞ্জ, িারায়াণগঞ্জ",0,0,91616
১৩২,,"ইউ এস বাাংলা মরলকুলার ল্যাব, রুপগঞ্জ, িারায়াণগঞ্জ",0,0,30415
১৩৩,,"শহীে তাজউিীি আহমে সমরডদকল কদলজ, গাজীপুর",0,0,78651
১৩৪,,"সশখ ফরজলাতুদেসা মুরজব সমদমাররয়াল সকরপদজ রবদশষারয়ত
হাসপাতাল, গাজীপুর",0,0,45329
১৩৫,,"ইন্টারন্যাশিাল সমরডদকল কদলজ হাসপাতাল, গাজীপুর",0,0,45895
১৩৬,,"ডাঃ ফররো হক সমদমাররয়াল-ইব্রাহীম সজিাদরল হাসপাতাল সকারভড-
১৯ ডায়াগিরিক ল্যাব, গাজীপুর",0,0,9003
১৩৭,চট্টগ্রাম,চট্টগ্রাম সভদর্ররিারর ও এরিম্যাল সাইদন্সস রবশ্বরবদ্যালয়,0,0,58788
১৩৮,,চট্টগ্রাম রবশ্বরবদ্যালয়,0,0,57425
১৩৯,,সিায়াখালী রবজ্ঞাি ও প্রযুরক্ত রবশ্বরবদ্যালয়,0,0,61486
১৪০,,"ভাষাবীর এম এ ওয়াদুে আরটি-রপরসআর ল্যাব, চাঁেপুর",0,0,67652
১৪১,,রাঙ্গামাটি সজিাদরল হাসপাতাল আরটি-রপরসআর ল্যাব,0,0,21862
১৪২,,"ইমদপররয়াল হাসপাতাল রলরমদর্ড, চট্টগ্রাম",0,0,91240
