0,1,2,3,4,5,6,7,8
"Table 16.1. Number of sanctioned, filled- up and vacant posts under DGHS (June 2016)",,,,,,,,
Category of post,,Sanctioned post,,Filled-up post,,,Vacant,
,,No.,"As % of all
sanctioned
posts",No.,"As % of all
filled-up posts","As % of
sanctioned
posts in
respective
categories",No.,"As % of
sanctioned
posts in
respective
categories"
Class I,Doctors,"24,028",18.80,"22,374",21.09,93.12,"1,654",6.88
,Non-doctors,542,0.42,236,0.22,43.54,306,56.46
Class II,,"21,294",16.66,"17,808",16.78,83.63,"3,486",16.37
Class III,,"52,939",41.41,"43,877",41.35,82.88,"9,062",17.12
Class IV,,"29,038",22.71,"21,809",20.55,75.11,"7,229",24.89
Total,,"127,841",100.00,"106,104",100.00,83.00,"21,737",17.00
