0,1,2,3,4
"Table 16.4. Numbers of sanctioned, filled-up and vacant posts of Sub-Assistant Community Medical
Officer (SACMO) in the three-year period (2013, 2014, and 2015) under DGHS",,,,
Year (Month),No. of posts,,Vacancy,
,Sanctioned,Filled-up,No.,(%)
2013 (Dec),"5,411","4,917",494,9.13
2014 (Dec),"5,411","4,684",727,13
2015 (Dec),"5,411","4,578",833,15
