0,1,2,3,4
"Table 9.8. Global strategy and targets for TB prevention, care, and control",,,,
Indicator,Milestones,,Targets,
,,,SDG,End TB
,2020,2025,2030,2035
"Reduction in number of TB-related deaths
compared to 2015 (%)",35%,75%,90%,95%
"Reduction in number of TB incidence
compared to 2015 (%)",20%,50%,80%,90%
"TB-affected families facing catastrophic costs
for treatment and management (%)",Zero,Zero,Zero,Zero
