0,1,2,3
Table 3.5. Grouping of populations for domiciliary visits and healthcare delivery done in Timor-Leste,,,
Group,Health condition of persons,"Minimum
number of
annual home-
visits by staff","Minimum number
of annual visits to
health facility by
a person"
I,"Supposedly healthy persons manifesting no risk
condition, illness, or deficiency",2,1
II,"Persons with health risk, including pregnant
women; more vulnerable to have other diseases",3*,2*
III,"Sick persons, diagnosed by a doctor as having
chronic NCDs, chronic mental illness or chronic
infections, HIV/AIDS, TB, etc.; acute infections,
like malaria, dengue, URTI, diarrhea, etc. are not
included",4*,3*
IV,"Persons with disability, diagnosed by a doctor or
have temporary or permanent impairment of the
motor, sensory, psychological and mental health",3,2
*Pregnant women and children have different protocols,,,
