0,1,2,3,4,5
Table 17.2 Contd.,,,,,
Hardware,"FY 2012-
2013","FY 2013-
2014","FY 2014-
2015","FY 2015-
2016",Distribution
"Tablet
device","84,00","10,000",-,"4,025","• To community healthcare pro-
viders (HA, HI, and AHI)"
"Equipment
for tertiary-
level
hospital
automa-
tion","NICVD
and
NITOR","DMCH
and
NINH",-,-,-
"Equip-
ment for
telemedi-
cine cent-
ers and
peripher-
als",10,15,15,10,"• FY 2009-2010: 8 telemedicine
centers established in 8 hospi-
tals and 1 coordination center
at the MIS-DGHS
• FY 2011-2012: 10 additional tel-
emedicine centers in 10 hospitals
• FY 2012-2013: 10 additional
centers in 10 hospitals
• FY 2013-2014: 15 more centers
in 15 hospitals
• FY 2014-2015: 15 more centers
in 15 hospitals
• FY 2015-2016: 10 additional
centers in 10 hospitals"
"Data
center
equipment","Disaster
recovery
service
center at
Khulna","Upgrad-
ing the
existing
data cent-
ers","Upgrading
the existing
data centers",-,"• FY 2011-12: Data center at the
MIS-DGHS established
• FY 2012-2013: Disaster recov-
ery service (DRS) center in
Khulna established
• FY 2013-2014: Data center and
disaster-recovery service center
upgraded
• FY 2014-2015: Data center and
disaster recovery service center
upgraded"
"Medical
biotech-
nology
equipment",,,"Equipment
for research,
development
and innova-
tion activities
on molecular
biology and
genetic diag-
nosis",-,"• FY 2014-2015: Total: 6, one
each in 4 medical colleges,
BSMMU, and CMBT-ideShi
Laboratory"
"Equip-
ment for
Local Area
Network-
ing (LAN)",,,"Installa-
tion of LAN
in health
facilities","Installation
of LAN in 32
civil surgeon
offices and
11 tertiary
hospitals","• FY 2014-2015: All UHCs and
district-level hospitals"
Printer,-,-,-,"3,450",-
