0,1,2
"Table 16.10. Government and private
institutions offering MBBS degree, with the
number of seats (June 2016)",,
"Type of
organization","No. of
institutions",No. of seats
Government,36,"3,812"
Private,68,"6,145"
Total,104,"9,957"
