0,1,2,3,4,5,6,7,8
Table 11.4. Numbers of admissions and deaths at the NICRH in the last four years (2012-2015),,,,,,,,
Year,Admission,,,,Death,,,
,Total,Male,Female,"Child
(Under-5)",Total,Male,Female,"Child
(Under-5)"
2012,"3,020","1,731","1,289",481,60,45,15,5
2013,"3,045","1,820","1,225",577,115,67,48,3
2014,"4,057","2,280","1,857",212,124,86,38,4
2015,"7,285","4,040","2,830",415,168,96,66,6
