0,1,2,3,4
Type of training/workshop,Venue,"Duration
(day)",Batch (No.),"Participants
(No.)"
"Hands-on training for medical teachers and
scientists",Dhaka,14,4,40
Training/workshop for medical teachers,Dhaka,2,5,150
