0,1,2,3,4
Table 13.1. Coverage during both rounds of the NVAC 2015,,,,
Age-group,First round,,Second round,
,No.,%,No.,%
6-11 months old children,"2,337,262",98.4%,"2,272,264",99%
12-59 months old children,"18,510,911",98.8%,18455519,99%
