0,1,2
Division,2020,2021*
BARISAL,447,55
CHITTAGONG,1513,78
DHAKA,1437,94
KHULNA,853,76
MYMENSINGH,208,17
RAJSHAHI,711,62
RANGPUR,446,60
SYLHET,209,17
Grand Total,5824,459
