0,1,2,3,4,5,6,7,8,9,10,11
,Post,,,Sanctioned,,,Available,,,Vacant,
"Medical
Assistant
(permanent)",,,2075,,,1945,,,130,,
"Medical
Assistant
(temporary)",,,3176,,,1784,,,1392,,
,Total,,,5251,,,3729,,,1522,
"Note: recruitment done in temporary vacant posts 1460 in first
phase and 324 in second phase (total 1784)",,,,,,,,,,,
