0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,Total children with,,,,
,Year,,,Total number screened,,,,,,SAM Admission,
,,,,,,,SAM,,,,
,,,,,,,,,,,
2020,,,1371248,,,9715,,,6571,,
2021,,,2607303,,,16927,,,11407,,
2022,,,4361090,,,23396,,,12277,,
