0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
,SL,,,Type of Medical,,,Number of,,,Number of,,,Provided Degree,
,,,,Institutions,,,institutions,,,seats,,,,
1,,,Government,,,22,,,1048,,,"Post Graduate Diploma,
M.Phil., MD, MS, MPH,
M.MED, FCPS, MCPS",,
2,,,Autonomous,,,7,,,1112,,,,,
3,,,Non-government,,,10,,,112,,,,,
,Total,,,,,,39,,,2272,,,,
