0,1,2,3,4,5,6,7,8
,Academic Courses,,,Total No. of,,,Merit,
,,,,Students,,,,
"BSc in Health Technology
(Laboratory)",,,125,,,"Part-I: 10th (1 student)
Part-III: 9th (2 students)",,
"BSc in Health Technology
(Food Safety)",,,29,,,Part-I: 1st-10th (10 students),,
