0,1,2,3,4,5,6,7,8,9,10,11
,Division,,,Non-endemic districts,,,Low endemic districts,,,Endemic districts,
Sylhet,,,"Maulvibazar, Sunamganj,
Sylhet",,,Habiganj,,,,,
Rangpur,,,Gaibandha,,,,,,"Dinajpur, Kurigram,
Lalmonirhat,
Nilphamari,
Panchagarh,
Rangpur,
Thakurgaon",,
Mymenshingh,,,"Mymenshing, Netrakona,
Sherpur",,,Jamalpur,,,,,
