0,1,2,3,4,5,6,7,8
,,,,,,,,
,SL,,,Hardware,,,FY 2022-23,
,,,,,,,,
1,,,UPS (offline-600 VA),,,2500 Nos.,,
2,,,Laptop computer,,,2000 Nos.,,
3,,,Desktop (All-in-one),,,2500 Nos.,,
4,,,Data center equipment/Disaster Recovery Center,,,1 Lot,,
5,,,Biometric Attendance System,,,600 Nos.,,
