0,1,2,3,4,5,6,7,8,9,10,11
,SL,,,Name of Institution,,,Estd. Year,,,Enrolment,
,No,,,,,,,,,capacity,
1,,,"Enrollment capacity of the government medical
assistant training schools (MATS)-16",,,1976–2022,,,1082,,
2,,,"Enrollment capacity of the private medical
assistant training schools (MATS)-200",,,2008–2022,,,13540,,
,Total,,,,,,,,,14622,
,,,,,,,,,,,
