0,1,2,3,4,5,6,7,8
,Major,,,Achievements including development of,,,,
,,,,,,,Status,
,Components,,,Guideline/ Training manual/ Policy briefs,,,,
,,,,,,,,
Disability,,,"- Mass awareness activities on Disability, Ear
care, Elderly people, Physical therapy/
Physiotherapy, Palliative Care, Oral Health
and Dental Care, Prevention of
Thalassaemia, Tobacco Control
- National Palliative Care Learners Guide for
Physicians
- Training Module on Oral Hygiene Practice
- National Palliative Care Learners Guide for
Nurse & Para-health Professionals (Bangla)
- National Guideline for Management of
Childhood Malignancies in Bangladesh",,,,,
,,,- Injury including poisoning and snakebite,,,"- National
drowning
prevention
strategy
- National
Snakebite
Prevention
Strategy",,
"Emergency
preparedness
and Response
(EPR), Post
Disaster
Health
Management",,,"- Training Manual on Health Emergency
Preparedness and Response for Health
Professionals (Bangla & English)
- Manual on Prevention of Climate Change
Health Impact in Bangladesh (Bangla &
English)
- Health adaptation strategy on Climate
Change
- House-to-house active surveillance and Inter-
Personal Communication (IPC) on Injury
prevention & disaster health management
- National Health Crisis Management Center
& Control Room in DGHS for rapid response
of disaster health management",,,"- Public Health
Emergency
Operation Center
(PHEOC),
Bangladesh
through IEDCR",,
