0,1,2,3,4,5,6,7,8,9,10,11
,Area,,,No. of teams,,,No. of operating,,,No. of fixed sites,
,,,,,,,outreach centers,,,,
Ukhiya,,,65 teams (including 11 MSF teams),,,65,,,50,,
Teknaf,,,12 team,,,12,,,8,,
