0,1,2,3,4
Table Continued...,,,,
SDG target,"Name of the
indicator","Target to be
achieved by
2030","Baseline value
for Bangladesh","National target (HNPSIP
2016-2021 and other
strategic documents)"
"3.9: Mortal-
ity for envi-
ronmental
pollution","3.9.1: Mortality
rate attributed
to household
and ambient air
pollution","By 2030,
substantially
reduce the
number of deaths
and illnesses
from hazardous
chemicals and
air, water and soil
pollution and
contamination",-,-
,"3.9.2: Mortality
rate attributed
to unsafe water,
unsafe sanitation,
and lack of
hygiene","By 2030,
substantially
reduce the
number of deaths
and illnesses due
to unsafe water,
sanitation and
lack of hygiene",-,-
,"3.9.3: Mortality
rate attributed
to unintentional
poisonings","By 2030,
substantially
reduce the
number of deaths
and illnesses due
to poisoning",-,-
"3.a: Tobacco
control","3.a.1: Tobacco-
use rate (Age-
standardized
prevalence of
current tobacco-
use among
persons aged 15
years and older/
Tobacco-use
among persons
aged 18+ years
(WHO)","Strengthen the
implementation
of World Health
Organization
Framework
Convention on
Tobacco Control
in all countries as
appropriate","Tobacco-use
by male: 48%,
female: 2%,
total: 25% in
2011 (2014
WHO Report)","Reduce tobacco-use from
current prevalence"
"3.b: Provide
access to
all essential
medicines
and vaccines","3.b.1: Percentage
of health facilities
with essential
medicines
and lifesaving
commodities","Ensure
availability in all
facilities","Facilities
with essential
drugs: 66%; FP
methods: 84.4%
(HFS2014)","Facilities with essential
drugs: 75%; FP
methods: 90% by 2021
(HNPSIP2016-2021)"
Table 3.3. Contd.,,,,
