0,1,2,3,4,5
"Table 10.22. Contributions of individual infectious agents as percentage of all rejections during
2012-2016",,,,,
TTIs,"% contribution (N=32,623)",,,,
,2012,2013,2014,2015,2016
Hepatitis B,80.95,79.89,80.52,78.63,83.46
Hepatitis C,10.83,9.20,6.73,10.89,4.02
HIV,0.90,0.57,1.08,0.67,0.77
Malarial parasites,0.93,1.51,0.70,1.04,0.49
Treponema pallidum (causing syphilis),6.39,8.83,10.98,8.76,11.27
