0,1,2
"Table 5.9. Type of institutions offering
postgraduate medical courses, with numbers
of seats (2017)",,
"Type of
organization","No. of
organizations","Total
no. of
seats"
"Autonomous
(Including BSMMU)",7,722
Government,22,1541
Private,10,583
Total,39,2846
