0,1
"Table 10.20. List of training programs, with
number and type of participants",
Name of training program,Participants
"Modified EPI data-
collection tools for medical
doctors",384 doctors
"Emerging diseases
surveillance for upazila
health and family planning
officers","226 upazila
health and
family planning
officers
(UHFPOs)"
"laboratory SOPs, SOPs for
sample collection, storage
and transportation to NIC
for medical doctors and
medical technologists","430 doctors and
114 medical
technologists"
"Outbreak investigations for
medical doctors",126 doctors
"AMR surveillance protocol
for medical doctors, nurses
and medical technologists","26 doctors,
26 nurses,
and 5 medical
technologists"
"Laboratory diagnosis of
emerging and re-emerging
diseases for laboratory
personnel","99 medical
technologists"
