0,1,2,3,4
Table Continued...,,,,
SDG target,"Name of the
indicator","Target to be
achieved by
2030","Baseline value
for Bangladesh","National target (HNPSIP
2016-2021 and other
strategic documents)"
"3.c: Health
workforce","3.c.1: Health
workers’ density
and distribution
per 1,000
population:
Reduction in
functional vacant
positions in
public facilities
by category
(physician,
nurse/midwife,
paramedics)","Substantially
increase health
financing and
the recruitment,
development,
training, and
retention of the
health workforce
in developing
countries,
especially in the
least-developed
countries and
small island
developing States","Physician:
30.5% in 2014
Nurse: 7.8% in
2014 (BHFS)
Paramedic: 7.1%
in 2014","Physician: 15% by 2021
Nurse: 4% by 2021
Paramedic: 4% by 2021
(HNPSIP 2016-2021)"
"3.d:
National
and global
health risk","3.d.1: International
Health Regulations
(IHR) capacity and
health emergency
preparedness:
International
Health Regulations
(IHR) core capacity
index/number of
attributes attained
out of 13 core
attributes","Strengthen
the capacity of
all countries,
in particular,
developing
countries, for
early warning,
risk reduction
and management
of national and
global health
risks",-,-
"2.2: Child
malnutri-
tion","Prevalence of
stunting in
under-5 children/
Proportion of
stunted U5
children
Proportion of
wasted and
overweight U5
children","By 2030, end
all forms of
malnutrition,
including
achieving,
by 2025, the
internationally-
agreed targets
on stunting
and wasting in
children below
5 years of age,
and address the
nutritional needs
of adolescent girls,
pregnant and
lactating women
and older persons","36.1 in 2014
(BDHS 2014)","25% by 2021
(HNPSIP 2016-2021)"
Table 3.3. Contd.,,,,
