0,1,2,3,4
"Sl.
no.",Name of hospital,"No. of
sanctioned
beds","Average
length of
stay","Bed-
occupancy
rate"
47,"Pabna District Hospital, Pabna",250,2.8,159.4
48,"Panchagarh District Hospital, Panchagarh",100,2.4,127.2
49,"Patuakhali District Hospital, Patuakhali",250,4,152.3
50,"Pirojpur District Hospital, Pirojpur",100,2.6,103
51,"Rajbari District Hospital, Rajbari",100,2.2,130.5
52,"Rangamati District Hospital, Rangamati",100,2.5,88.4
53,"Satkhira District Hospital, Satkhira",100,3.8,212.1
54,"Shariatpur District Hospital, Shariatpur",100,2.7,115.3
55,"Sherpur District Hospital, Sherpur",100,2.7,236.2
56,Sirajganj General Hospital,250,6.1,96
57,"Sunamganj District Hospital, Sunamganj",250,3,74.9
58,"Tangail District Hospital, Tangail",250,2.4,183.5
59,"Thakurgaon District Hospital, Thakurgaon",100,2.6,295
,Total,"9,078",3.111,137.06
