0,1
"Table 4.6. Management of referred patients
at BSMMU (January 2005 to December 2016)",
Management of women,Number (%)
Follow-up after 3 years,"8,787 (42.00)"
Follow-up after 1 year,"2,659 (12.80)"
LEEP biopsy,"3,101 (15.00)"
Cryotherapy,131 (0.60)
Thermo-coagulation,"2,197 (10.60)"
"Referred to oncology due
to cancer","1,155 (5.50)"
"Failure of treatment and
follow-up","2,746 (13.50)"
Total,"20,776 (100.00)"
