0,1,2,3,4
"SI.
no.",Division,Name of institution,"Year of
establishment","No. of
seats"
37,,"Sumona Medical Assistant Training School,
Sadarghat, Dhaka",2008,60
38,,"The Medical Assistant Training School, House
no.820, Begum Rokeya Soroni,Mirpur, Dhaka",2008,175
39,,"Trauma Medical Assistant Training School,
Shewrapara, Mirpur, Dhaka",2010,200
40,,"Non-government Institute of Medical Assistants,
Faridpur",2010,100
41,,"Eden Medical Assistant Training School, Mirpur,
Dhaka",2010,70
42,,"Tangail Medical Assistant Training School, Sabalia,
Tangail",2010,180
43,,"Shyamoli Medical Assistant Training School,
Mohammadpur, Dhaka",2010,200
44,,"Rajbari Community Medical Assistant Training
School, Rajbari",2010,100
45,,"National Institute of Medical and Dental
Techonologist & MATS, Mohammadpur, Dhaka",2010,50
46,,"Prince Medical Assistant Training School, Savar,
Dhaka",2010,75
47,,"Khondoker Abdul Mannan Medical Institute
(MATS), Dahuya, Kishoreganj",2011,50
48,,"Shahid SA Memorial Medical Institute, Uttara, Dhaka",2011,50
49,,"Paramedical Institute & MATS, Bhuapur, Tangail",2011,50
50,,"Institute of Medical Technology & MATS, Jalkuri,
Siddirganj, Narayanganj",2011,50
51,,"Fortune Institute of Medical Technology,
Kamarpara Road, Turag Thana, Dhaka",2011,50
52,,"New Turag General Hospital Private Limited,
Station Road, Tongi, Gazipur",2011,50
53,,"Rajdhani Medical Assistant Training School
(Rajdhani MATS), Mirpur, Dhaka",2011,100
54,,"Dhaka Microlab Institute of Medical Technology
(IST, MATS)",2011,50
55,,"Nidasa Medical Assistant Training School, 20/24
North South Road, Siddik Bazar, Dhaka",2011,50
56,,"Bibartan Medical Assistant Training School, Mirpur,
Dhaka",2012,30
57,,"Matri Sheba Medical Training School (MATS), Kona
Bari, Gazipur",2012,25
58,,"Ideal Medical Training Institute & Health
Technology, Mymensingh Road, Sabalia, Tangail",2011,50
