0,1,2
"Table 10.19. Key populations coverage on
size estimation, 2015",,
Key population,"Size
estimation
2015","%
Covered"
"Female sex worker
(FSW)","102,260",25%
MSM and MSW,"131,472",23.6%
Transgender/Hijra,"10,199",39.8%
"People who inject
drugs (PWID)","33,067",35%
