0,1,2
"Table 5.12. Medical assistant training schools
(MATS), with the number of seats (2017)",,
Type of MATS,No. of MATS,No. of seats
Government,8,716
Private,200,"12,824"
Total,208,"13,540"
"Annex to the Chapter shows the detailed list
of institutions, with number of seats in each
institution",,
