0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
Districts,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030
3a,,,,,,,,,,,,,,
2b,,,,,,,,,,,,,,
8c,,,,,,,,,,,,,,
51d,,,,,,,,,,,,,,
